TIME [s]|X_ORS[m]|Y_ORS[m]|Z_ORS[m]|X_ITRF[m]|Y_ITRF[m]|Z_ITRF[m]|LAT[°]|LON[°]|H[m]
39000|20166328.0|17164777.0|0.0|3116168.0|-14880601.0|21683348.0|55.0071|-78.17252|20118464.0
39030|20090805.0|17253559.0|0.0|3199174.0|-14874098.0|21676075.0|54.97882|-77.86154|20118745.0
39060|20014893.0|17342008.0|0.0|3282162.0|-14867743.0|21668383.0|54.94898|-77.5512|20119026.0
39090|19938595.0|17430121.0|0.0|3365130.0|-14861534.0|21660272.0|54.91759|-77.24154|20119308.0
39120|19861912.0|17517898.0|0.0|3448075.0|-14855473.0|21651743.0|54.88464|-76.93257|20119591.0
39150|19784845.0|17605337.0|0.0|3530997.0|-14849559.0|21642796.0|54.85015|-76.62434|20119875.0
39180|19707396.0|17692435.0|0.0|3613893.0|-14843792.0|21633431.0|54.81412|-76.31688|20120159.0
39210|19629567.0|17779192.0|0.0|3696762.0|-14838172.0|21623648.0|54.77655|-76.01022|20120445.0
39240|19551359.0|17865605.0|0.0|3779601.0|-14832699.0|21613448.0|54.73746|-75.70438|20120732.0
39270|19472773.0|17951674.0|0.0|3862408.0|-14827373.0|21602830.0|54.69683|-75.3994|20121019.0
39300|19393811.0|18037396.0|0.0|3945183.0|-14822194.0|21591795.0|54.65469|-75.0953|20121308.0
39330|19314474.0|18122769.0|0.0|4027923.0|-14817162.0|21580343.0|54.61103|-74.79212|20121597.0
39360|19234765.0|18207793.0|0.0|4110626.0|-14812277.0|21568475.0|54.56586|-74.48988|20121887.0
39390|19154684.0|18292465.0|0.0|4193290.0|-14807538.0|21556190.0|54.51919|-74.18861|20122178.0
39420|19074233.0|18376784.0|0.0|4275914.0|-14802946.0|21543489.0|54.47102|-73.88834|20122470.0
39450|18993414.0|18460748.0|0.0|4358495.0|-14798501.0|21530371.0|54.42136|-73.5891|20122763.0
39480|18912228.0|18544356.0|0.0|4441032.0|-14794202.0|21516839.0|54.37021|-73.29091|20123057.0
39510|18830678.0|18627606.0|0.0|4523524.0|-14790049.0|21502890.0|54.31759|-72.99379|20123352.0
39540|18748763.0|18710496.0|0.0|4605967.0|-14786043.0|21488527.0|54.2635|-72.69778|20123647.0
39570|18666487.0|18793025.0|0.0|4688361.0|-14782182.0|21473749.0|54.20794|-72.4029|20123943.0
39600|18583851.0|18875191.0|0.0|4770704.0|-14778467.0|21458556.0|54.15093|-72.10917|20124241.0
39630|18500855.0|18956993.0|0.0|4852993.0|-14774898.0|21442950.0|54.09247|-71.81661|20124539.0
39660|18417503.0|19038429.0|0.0|4935227.0|-14771474.0|21426929.0|54.03256|-71.52526|20124838.0
39690|18333795.0|19119497.0|0.0|5017404.0|-14768196.0|21410495.0|53.97122|-71.23512|20125137.0
39720|18249734.0|19200197.0|0.0|5099522.0|-14765063.0|21393647.0|53.90845|-70.94623|20125438.0
39750|18165320.0|19280526.0|0.0|5181579.0|-14762074.0|21376387.0|53.84426|-70.65861|20125739.0
39780|18080555.0|19360482.0|0.0|5263574.0|-14759231.0|21358714.0|53.77866|-70.37228|20126041.0
39810|17995442.0|19440065.0|0.0|5345505.0|-14756532.0|21340629.0|53.71166|-70.08725|20126345.0
39840|17909981.0|19519273.0|0.0|5427370.0|-14753977.0|21322132.0|53.64325|-69.80355|20126648.0
39870|17824175.0|19598105.0|0.0|5509167.0|-14751566.0|21303223.0|53.57346|-69.52119|20126953.0
39900|17738025.0|19676558.0|0.0|5590894.0|-14749299.0|21283904.0|53.50229|-69.2402|20127259.0
39930|17651533.0|19754632.0|0.0|5672550.0|-14747175.0|21264173.0|53.42975|-68.9606|20127565.0
39960|17564700.0|19832324.0|0.0|5754132.0|-14745195.0|21244033.0|53.35585|-68.68239|20127872.0
39990|17477528.0|19909634.0|0.0|5835640.0|-14743357.0|21223483.0|53.28059|-68.40561|20128180.0
40020|17390018.0|19986559.0|0.0|5917070.0|-14741662.0|21202523.0|53.20398|-68.13025|20128489.0
40050|17302174.0|20063099.0|0.0|5998421.0|-14740109.0|21181154.0|53.12604|-67.85635|20128798.0
40080|17213995.0|20139252.0|0.0|6079693.0|-14738699.0|21159377.0|53.04676|-67.58392|20129108.0
40110|17125485.0|20215017.0|0.0|6160881.0|-14737430.0|21137191.0|52.96617|-67.31297|20129419.0
40140|17036644.0|20290391.0|0.0|6241986.0|-14736302.0|21114597.0|52.88427|-67.04351|20129731.0
40170|16947475.0|20365374.0|0.0|6323005.0|-14735315.0|21091597.0|52.80106|-66.77556|20130044.0
40200|16857978.0|20439964.0|0.0|6403936.0|-14734469.0|21068189.0|52.71656|-66.50914|20130357.0
40230|16768157.0|20514160.0|0.0|6484777.0|-14733764.0|21044375.0|52.63078|-66.24425|20130671.0
40260|16678012.0|20587961.0|0.0|6565528.0|-14733198.0|21020156.0|52.54372|-65.9809|20130986.0
40290|16587545.0|20661364.0|0.0|6646185.0|-14732771.0|20995530.0|52.45539|-65.71912|20131302.0
40320|16496759.0|20734369.0|0.0|6726747.0|-14732484.0|20970500.0|52.36581|-65.4589|20131618.0
40350|16405654.0|20806974.0|0.0|6807213.0|-14732336.0|20945066.0|52.27498|-65.20026|20131935.0
40380|16314233.0|20879178.0|0.0|6887581.0|-14732325.0|20919227.0|52.18291|-64.94321|20132253.0
40410|16222497.0|20950979.0|0.0|6967849.0|-14732453.0|20892985.0|52.08961|-64.68776|20132572.0
40440|16130449.0|21022376.0|0.0|7048014.0|-14732718.0|20866341.0|51.9951|-64.43392|20132891.0
40470|16038090.0|21093367.0|0.0|7128076.0|-14733120.0|20839294.0|51.89937|-64.1817|20133211.0
40500|15945421.0|21163952.0|0.0|7208033.0|-14733659.0|20811845.0|51.80244|-63.93109|20133532.0
40530|15852445.0|21234129.0|0.0|7287882.0|-14734334.0|20783995.0|51.70432|-63.68212|20133853.0
40560|15759163.0|21303897.0|0.0|7367623.0|-14735144.0|20755744.0|51.60502|-63.43479|20134175.0
40590|15665577.0|21373254.0|0.0|7447253.0|-14736090.0|20727093.0|51.50454|-63.1891|20134498.0
40620|15571690.0|21442199.0|0.0|7526771.0|-14737170.0|20698042.0|51.4029|-62.94506|20134822.0
40650|15477502.0|21510730.0|0.0|7606174.0|-14738384.0|20668593.0|51.30011|-62.70268|20135146.0
40680|15383016.0|21578847.0|0.0|7685462.0|-14739732.0|20638745.0|51.19617|-62.46196|20135471.0
40710|15288233.0|21646548.0|0.0|7764632.0|-14741214.0|20608499.0|51.0911|-62.2229|20135797.0
40740|15193156.0|21713832.0|0.0|7843683.0|-14742827.0|20577856.0|50.98491|-61.98551|20136123.0
40770|15097786.0|21780697.0|0.0|7922613.0|-14744573.0|20546816.0|50.87759|-61.74979|20136450.0
40800|15002125.0|21847142.0|0.0|8001420.0|-14746450.0|20515381.0|50.76918|-61.51575|20136778.0
40830|14906174.0|21913166.0|0.0|8080103.0|-14748459.0|20483550.0|50.65966|-61.28339|20137107.0
40860|14809937.0|21978768.0|0.0|8158660.0|-14750597.0|20451324.0|50.54906|-61.05271|20137436.0
40890|14713414.0|22043947.0|0.0|8237089.0|-14752866.0|20418704.0|50.43738|-60.82371|20137766.0
40920|14616608.0|22108700.0|0.0|8315388.0|-14755263.0|20385690.0|50.32463|-60.59639|20138096.0
40950|14519519.0|22173028.0|0.0|8393557.0|-14757790.0|20352284.0|50.21082|-60.37076|20138427.0
40980|14422152.0|22236929.0|0.0|8471592.0|-14760444.0|20318486.0|50.09596|-60.14681|20138759.0
41010|14324506.0|22300400.0|0.0|8549493.0|-14763226.0|20284296.0|49.98006|-59.92455|20139092.0
41040|14226584.0|22363443.0|0.0|8627257.0|-14766134.0|20249715.0|49.86313|-59.70398|20139425.0
41070|14128388.0|22426054.0|0.0|8704884.0|-14769169.0|20214745.0|49.74518|-59.48509|20139758.0
41100|14029920.0|22488234.0|0.0|8782371.0|-14772330.0|20179384.0|49.62621|-59.26788|20140093.0
41130|13931182.0|22549980.0|0.0|8859717.0|-14775615.0|20143635.0|49.50625|-59.05236|20140428.0
41160|13832175.0|22611291.0|0.0|8936919.0|-14779024.0|20107498.0|49.38529|-58.83852|20140763.0
41190|13732902.0|22672168.0|0.0|9013978.0|-14782557.0|20070974.0|49.26334|-58.62636|20141100.0
41220|13633365.0|22732607.0|0.0|9090890.0|-14786213.0|20034063.0|49.14042|-58.41588|20141437.0
41250|13533564.0|22792609.0|0.0|9167654.0|-14789991.0|19996766.0|49.01653|-58.20708|20141774.0
41280|13433503.0|22852172.0|0.0|9244269.0|-14793891.0|19959084.0|48.89168|-57.99994|20142112.0
41310|13333184.0|22911294.0|0.0|9320732.0|-14797911.0|19921018.0|48.76589|-57.79448|20142451.0
41340|13232607.0|22969975.0|0.0|9397043.0|-14802052.0|19882568.0|48.63916|-57.59069|20142791.0
41370|13131776.0|23028214.0|0.0|9473200.0|-14806312.0|19843735.0|48.5115|-57.38855|20143131.0
41400|13030692.0|23086010.0|0.0|9549200.0|-14810690.0|19804520.0|48.38291|-57.18808|20143471.0
41430|12929357.0|23143361.0|0.0|9625043.0|-14815187.0|19764924.0|48.25341|-56.98926|20143812.0
41460|12827773.0|23200266.0|0.0|9700727.0|-14819801.0|19724947.0|48.12301|-56.79209|20144154.0
41490|12725942.0|23256725.0|0.0|9776250.0|-14824531.0|19684590.0|47.99172|-56.59657|20144497.0
41520|12623866.0|23312736.0|0.0|9851611.0|-14829376.0|19643854.0|47.85954|-56.40269|20144840.0
41550|12521547.0|23368298.0|0.0|9926807.0|-14834337.0|19602740.0|47.72648|-56.21044|20145183.0
41580|12418987.0|23423410.0|0.0|10001839.0|-14839412.0|19561249.0|47.59255|-56.01983|20145527.0
41610|12316188.0|23478071.0|0.0|10076703.0|-14844600.0|19519381.0|47.45776|-55.83084|20145872.0
41640|12213152.0|23532280.0|0.0|10151398.0|-14849900.0|19477137.0|47.32212|-55.64347|20146217.0
41670|12109880.0|23586037.0|0.0|10225923.0|-14855313.0|19434519.0|47.18564|-55.45772|20146563.0
41700|12006376.0|23639339.0|0.0|10300276.0|-14860836.0|19391526.0|47.04832|-55.27357|20146910.0
41730|11902640.0|23692186.0|0.0|10374456.0|-14866469.0|19348160.0|46.91018|-55.09102|20147257.0
41760|11798676.0|23744577.0|0.0|10448461.0|-14872212.0|19304422.0|46.77121|-54.91007|20147604.0
41790|11694484.0|23796512.0|0.0|10522289.0|-14878062.0|19260312.0|46.63144|-54.73071|20147952.0
41820|11590067.0|23847988.0|0.0|10595940.0|-14884021.0|19215831.0|46.49087|-54.55292|20148301.0
41850|11485428.0|23899006.0|0.0|10669411.0|-14890086.0|19170981.0|46.3495|-54.37671|20148650.0
41880|11380567.0|23949563.0|0.0|10742701.0|-14896257.0|19125762.0|46.20735|-54.20207|20149000.0
41910|11275487.0|23999660.0|0.0|10815809.0|-14902533.0|19080175.0|46.06442|-54.02899|20149350.0
41940|11170190.0|24049295.0|0.0|10888732.0|-14908913.0|19034221.0|45.92072|-53.85746|20149701.0
41970|11064679.0|24098467.0|0.0|10961470.0|-14915396.0|18987900.0|45.77625|-53.68747|20150052.0
42000|10958954.0|24147176.0|0.0|11034021.0|-14921982.0|18941214.0|45.63104|-53.51902|20150404.0
42030|10853019.0|24195419.0|0.0|11106384.0|-14928669.0|18894164.0|45.48508|-53.3521|20150757.0
42060|10746875.0|24243198.0|0.0|11178556.0|-14935456.0|18846750.0|45.33838|-53.1867|20151110.0
42090|10640524.0|24290510.0|0.0|11250537.0|-14942343.0|18798974.0|45.19095|-53.02282|20151463.0
42120|10533968.0|24337355.0|0.0|11322325.0|-14949329.0|18750836.0|45.04279|-52.86043|20151817.0
42150|10427210.0|24383732.0|0.0|11393919.0|-14956413.0|18702337.0|44.89393|-52.69955|20152172.0
42180|10320251.0|24429640.0|0.0|11465317.0|-14963593.0|18653479.0|44.74435|-52.54015|20152527.0
42210|10213094.0|24475078.0|0.0|11536518.0|-14970869.0|18604262.0|44.59407|-52.38223|20152882.0
42240|10105740.0|24520045.0|0.0|11607520.0|-14978240.0|18554687.0|44.4431|-52.22579|20153238.0
42270|9998192.0|24564540.0|0.0|11678321.0|-14985704.0|18504755.0|44.29145|-52.0708|20153595.0
42300|9890452.0|24608564.0|0.0|11748922.0|-14993262.0|18454468.0|44.13911|-51.91727|20153952.0
42330|9782521.0|24652114.0|0.0|11819319.0|-15000912.0|18403825.0|43.98611|-51.76519|20154309.0
42360|9674403.0|24695190.0|0.0|11889512.0|-15008652.0|18352829.0|43.83244|-51.61454|20154667.0
42390|9566098.0|24737791.0|0.0|11959499.0|-15016483.0|18301480.0|43.67811|-51.46531|20155026.0
42420|9457610.0|24779916.0|0.0|12029279.0|-15024402.0|18249778.0|43.52313|-51.31751|20155385.0
42450|9348939.0|24821565.0|0.0|12098851.0|-15032410.0|18197726.0|43.36751|-51.17111|20155744.0
42480|9240089.0|24862737.0|0.0|12168212.0|-15040504.0|18145325.0|43.21125|-51.02612|20156104.0
42510|9131062.0|24903431.0|0.0|12237363.0|-15048684.0|18092574.0|43.05437|-50.88251|20156464.0
42540|9021858.0|24943646.0|0.0|12306300.0|-15056949.0|18039475.0|42.89685|-50.74029|20156825.0
42570|8912482.0|24983382.0|0.0|12375024.0|-15065298.0|17986030.0|42.73873|-50.59944|20157187.0
42600|8802934.0|25022638.0|0.0|12443532.0|-15073730.0|17932239.0|42.57999|-50.45995|20157548.0
42630|8693216.0|25061412.0|0.0|12511824.0|-15082243.0|17878104.0|42.42065|-50.32181|20157910.0
42660|8583332.0|25099705.0|0.0|12579898.0|-15090837.0|17823624.0|42.26071|-50.18502|20158273.0
42690|8473283.0|25137516.0|0.0|12647752.0|-15099511.0|17768803.0|42.10019|-50.04956|20158636.0
42720|8363071.0|25174843.0|0.0|12715386.0|-15108263.0|17713639.0|41.93908|-49.91543|20159000.0
42750|8252698.0|25211687.0|0.0|12782797.0|-15117093.0|17658136.0|41.77739|-49.78262|20159364.0
42780|8142167.0|25248046.0|0.0|12849986.0|-15125999.0|17602293.0|41.61513|-49.65111|20159728.0
42810|8031479.0|25283920.0|0.0|12916950.0|-15134981.0|17546111.0|41.4523|-49.5209|20160093.0
42840|7920637.0|25319308.0|0.0|12983688.0|-15144036.0|17489593.0|41.28892|-49.39198|20160458.0
42870|7809642.0|25354210.0|0.0|13050199.0|-15153165.0|17432739.0|41.12498|-49.26433|20160824.0
42900|7698498.0|25388624.0|0.0|13116481.0|-15162365.0|17375549.0|40.9605|-49.13796|20161190.0
42930|7587206.0|25422551.0|0.0|13182534.0|-15171636.0|17318026.0|40.79548|-49.01284|20161557.0
42960|7475767.0|25455990.0|0.0|13248356.0|-15180977.0|17260170.0|40.62992|-48.88897|20161924.0
42990|7364186.0|25488939.0|0.0|13313946.0|-15190387.0|17201983.0|40.46383|-48.76635|20162291.0
43020|7252463.0|25521399.0|0.0|13379303.0|-15199864.0|17143465.0|40.29721|-48.64495|20162659.0
43050|7140600.0|25553369.0|0.0|13444425.0|-15209407.0|17084618.0|40.13008|-48.52478|20163027.0
43080|7028601.0|25584847.0|0.0|13509312.0|-15219016.0|17025443.0|39.96244|-48.40582|20163396.0
43110|6916466.0|25615835.0|0.0|13573961.0|-15228688.0|16965941.0|39.79429|-48.28806|20163765.0
43140|6804199.0|25646330.0|0.0|13638372.0|-15238423.0|16906113.0|39.62564|-48.17149|20164134.0
43170|6691801.0|25676333.0|0.0|13702544.0|-15248220.0|16845960.0|39.4565|-48.05611|20164504.0
43200|6579274.0|25705843.0|0.0|13766475.0|-15258077.0|16785484.0|39.28686|-47.9419|20164874.0
43230|6466621.0|25734860.0|0.0|13830165.0|-15267994.0|16724685.0|39.11674|-47.82886|20165244.0
43260|6353844.0|25763382.0|0.0|13893612.0|-15277968.0|16663566.0|38.94614|-47.71697|20165615.0
43290|6240945.0|25791409.0|0.0|13956815.0|-15288000.0|16602126.0|38.77507|-47.60623|20165987.0
43320|6127926.0|25818942.0|0.0|14019772.0|-15298087.0|16540368.0|38.60353|-47.49662|20166358.0
43350|6014790.0|25845979.0|0.0|14082483.0|-15308229.0|16478292.0|38.43152|-47.38815|20166730.0
43380|5901538.0|25872519.0|0.0|14144947.0|-15318424.0|16415899.0|38.25906|-47.28079|20167103.0
43410|5788173.0|25898563.0|0.0|14207162.0|-15328671.0|16353192.0|38.08614|-47.17454|20167476.0
43440|5674696.0|25924110.0|0.0|14269128.0|-15338969.0|16290171.0|37.91278|-47.06939|20167849.0
43470|5561111.0|25949159.0|0.0|14330843.0|-15349316.0|16226837.0|37.73897|-46.96533|20168222.0
43500|5447419.0|25973710.0|0.0|14392306.0|-15359712.0|16163191.0|37.56472|-46.86235|20168596.0
43530|5333622.0|25997762.0|0.0|14453516.0|-15370155.0|16099236.0|37.39004|-46.76045|20168970.0
43560|5219723.0|26021316.0|0.0|14514472.0|-15380643.0|16034971.0|37.21493|-46.6596|20169345.0
43590|5105724.0|26044370.0|0.0|14575173.0|-15391177.0|15970399.0|37.0394|-46.55982|20169720.0
43620|4991627.0|26066925.0|0.0|14635618.0|-15401754.0|15905520.0|36.86345|-46.46107|20170095.0
43650|4877434.0|26088979.0|0.0|14695806.0|-15412372.0|15840336.0|36.68708|-46.36337|20170470.0
43680|4763148.0|26110532.0|0.0|14755735.0|-15423032.0|15774848.0|36.5103|-46.26669|20170846.0
43710|4648770.0|26131585.0|0.0|14815406.0|-15433732.0|15709058.0|36.33312|-46.17103|20171223.0
43740|4534303.0|26152136.0|0.0|14874816.0|-15444469.0|15642965.0|36.15554|-46.07637|20171599.0
43770|4419749.0|26172186.0|0.0|14933965.0|-15455244.0|15576573.0|35.97756|-45.98272|20171976.0
43800|4305110.0|26191734.0|0.0|14992851.0|-15466054.0|15509882.0|35.79919|-45.89006|20172353.0
43830|4190389.0|26210779.0|0.0|15051475.0|-15476899.0|15442894.0|35.62043|-45.79839|20172731.0
43860|4075587.0|26229321.0|0.0|15109834.0|-15487777.0|15375609.0|35.44128|-45.70768|20173108.0
43890|3960707.0|26247360.0|0.0|15167928.0|-15498687.0|15308030.0|35.26176|-45.61795|20173486.0
43920|3845751.0|26264896.0|0.0|15225756.0|-15509627.0|15240156.0|35.08187|-45.52917|20173865.0
43950|3730721.0|26281928.0|0.0|15283317.0|-15520597.0|15171991.0|34.9016|-45.44134|20174244.0
43980|3615620.0|26298456.0|0.0|15340610.0|-15531594.0|15103534.0|34.72097|-45.35444|20174623.0
44010|3500450.0|26314479.0|0.0|15397634.0|-15542618.0|15034788.0|34.53997|-45.26848|20175002.0
44040|3385212.0|26329998.0|0.0|15454388.0|-15553668.0|14965754.0|34.35862|-45.18345|20175381.0
44070|3269909.0|26345012.0|0.0|15510871.0|-15564741.0|14896432.0|34.17691|-45.09932|20175761.0
44100|3154544.0|26359521.0|0.0|15567083.0|-15575837.0|14826825.0|33.99485|-45.01611|20176141.0
44130|3039118.0|26373525.0|0.0|15623022.0|-15586954.0|14756934.0|33.81245|-44.93379|20176522.0
44160|2923634.0|26387023.0|0.0|15678687.0|-15598092.0|14686760.0|33.6297|-44.85236|20176902.0
44190|2808094.0|26400015.0|0.0|15734078.0|-15609247.0|14616304.0|33.44662|-44.77181|20177283.0
44220|2692500.0|26412501.0|0.0|15789195.0|-15620420.0|14545568.0|33.2632|-44.69213|20177665.0
44250|2576854.0|26424480.0|0.0|15844035.0|-15631609.0|14474553.0|33.07945|-44.61332|20178046.0
44280|2461159.0|26435953.0|0.0|15898598.0|-15642813.0|14403260.0|32.89538|-44.53537|20178428.0
44310|2345417.0|26446919.0|0.0|15952883.0|-15654030.0|14331692.0|32.71098|-44.45827|20178810.0
44340|2229630.0|26457379.0|0.0|16006891.0|-15665258.0|14259849.0|32.52626|-44.382|20179192.0
44370|2113800.0|26467331.0|0.0|16060618.0|-15676497.0|14187732.0|32.34122|-44.30657|20179574.0
44400|1997930.0|26476776.0|0.0|16114066.0|-15687745.0|14115344.0|32.15588|-44.23196|20179957.0
44430|1882021.0|26485714.0|0.0|16167233.0|-15699001.0|14042685.0|31.97022|-44.15818|20180340.0
44460|1766077.0|26494144.0|0.0|16220117.0|-15710263.0|13969757.0|31.78426|-44.0852|20180723.0
44490|1650098.0|26502067.0|0.0|16272720.0|-15721530.0|13896562.0|31.598|-44.01302|20181107.0
44520|1534088.0|26509481.0|0.0|16325039.0|-15732801.0|13823100.0|31.41144|-43.94163|20181490.0
44550|1418048.0|26516388.0|0.0|16377075.0|-15744074.0|13749373.0|31.22458|-43.87104|20181874.0
44580|1301982.0|26522787.0|0.0|16428825.0|-15755347.0|13675383.0|31.03744|-43.80122|20182258.0
44610|1185890.0|26528677.0|0.0|16480291.0|-15766620.0|13601131.0|30.85|-43.73217|20182643.0
44640|1069776.0|26534060.0|0.0|16531470.0|-15777892.0|13526618.0|30.66228|-43.66389|20183027.0
44670|953641.0|26538934.0|0.0|16582362.0|-15789159.0|13451846.0|30.47428|-43.59636|20183412.0
44700|837488.0|26543299.0|0.0|16632966.0|-15800422.0|13376817.0|30.286|-43.52958|20183797.0
44730|721318.0|26547157.0|0.0|16683283.0|-15811679.0|13301531.0|30.09745|-43.46354|20184182.0
44760|605135.0|26550506.0|0.0|16733310.0|-15822928.0|13225990.0|29.90862|-43.39823|20184567.0
44790|488941.0|26553346.0|0.0|16783048.0|-15834168.0|13150196.0|29.71953|-43.33366|20184953.0
44820|372737.0|26555678.0|0.0|16832496.0|-15845397.0|13074151.0|29.53017|-43.2698|20185338.0
44850|256526.0|26557501.0|0.0|16881653.0|-15856615.0|12997855.0|29.34055|-43.20665|20185724.0
44880|140310.0|26558816.0|0.0|16930518.0|-15867819.0|12921310.0|29.15067|-43.14421|20186110.0
44910|24091.0|26559622.0|0.0|16979091.0|-15879009.0|12844517.0|28.96053|-43.08247|20186497.0
44940|-92128.0|26559919.0|0.0|17027371.0|-15890182.0|12767479.0|28.77014|-43.02141|20186883.0
44970|-208345.0|26559708.0|0.0|17075358.0|-15901338.0|12690196.0|28.5795|-42.96105|20187270.0
45000|-324559.0|26558989.0|0.0|17123051.0|-15912476.0|12612671.0|28.38861|-42.90135|20187656.0
45030|-440766.0|26557761.0|0.0|17170450.0|-15923592.0|12534903.0|28.19748|-42.84233|20188043.0
45060|-556965.0|26556024.0|0.0|17217553.0|-15934687.0|12456896.0|28.00611|-42.78398|20188430.0
45090|-673153.0|26553780.0|0.0|17264361.0|-15945758.0|12378651.0|27.81449|-42.72627|20188818.0
45120|-789328.0|26551027.0|0.0|17310872.0|-15956805.0|12300168.0|27.62265|-42.66922|20189205.0
45150|-905488.0|26547765.0|0.0|17357087.0|-15967826.0|12221450.0|27.43056|-42.61281|20189593.0
45180|-1021631.0|26543996.0|0.0|17403004.0|-15978818.0|12142498.0|27.23825|-42.55704|20189980.0
45210|-1137754.0|26539719.0|0.0|17448624.0|-15989782.0|12063314.0|27.04571|-42.5019|20190368.0
45240|-1253855.0|26534933.0|0.0|17493945.0|-16000716.0|11983899.0|26.85295|-42.44738|20190756.0
45270|-1369933.0|26529640.0|0.0|17538968.0|-16011617.0|11904254.0|26.65997|-42.39348|20191144.0
45300|-1485984.0|26523840.0|0.0|17583691.0|-16022485.0|11824382.0|26.46676|-42.34018|20191532.0
45330|-1602007.0|26517531.0|0.0|17628114.0|-16033318.0|11744283.0|26.27334|-42.2875|20191921.0
45360|-1717999.0|26510716.0|0.0|17672237.0|-16044115.0|11663960.0|26.0797|-42.2354|20192309.0
45390|-1833958.0|26503393.0|0.0|17716060.0|-16054874.0|11583413.0|25.88586|-42.1839|20192698.0
45420|-1949882.0|26495563.0|0.0|17759581.0|-16065594.0|11502645.0|25.6918|-42.13298|20193086.0
45450|-2065769.0|26487226.0|0.0|17802801.0|-16076273.0|11421657.0|25.49754|-42.08265|20193475.0
45480|-2181617.0|26478383.0|0.0|17845719.0|-16086911.0|11340451.0|25.30307|-42.03288|20193864.0
45510|-2297422.0|26469032.0|0.0|17888334.0|-16097504.0|11259027.0|25.10841|-41.98368|20194253.0
45540|-2413184.0|26459176.0|0.0|17930647.0|-16108053.0|11177388.0|24.91354|-41.93504|20194642.0
45570|-2528899.0|26448814.0|0.0|17972656.0|-16118554.0|11095535.0|24.71848|-41.88695|20195031.0
45600|-2644567.0|26437945.0|0.0|18014362.0|-16129008.0|11013470.0|24.52322|-41.83941|20195420.0
45630|-2760183.0|26426571.0|0.0|18055764.0|-16139413.0|10931195.0|24.32778|-41.79241|20195809.0
45660|-2875747.0|26414692.0|0.0|18096861.0|-16149767.0|10848710.0|24.13214|-41.74595|20196199.0
45690|-2991256.0|26402307.0|0.0|18137654.0|-16160068.0|10766018.0|23.93632|-41.70001|20196588.0
45720|-3106707.0|26389418.0|0.0|18178142.0|-16170315.0|10683120.0|23.74031|-41.6546|20196978.0
45750|-3222100.0|26376024.0|0.0|18218325.0|-16180507.0|10600018.0|23.54412|-41.60971|20197367.0
45780|-3337430.0|26362126.0|0.0|18258202.0|-16190643.0|10516713.0|23.34775|-41.56533|20197757.0
45810|-3452697.0|26347723.0|0.0|18297773.0|-16200720.0|10433207.0|23.1512|-41.52145|20198146.0
45840|-3567898.0|26332817.0|0.0|18337038.0|-16210737.0|10349501.0|22.95448|-41.47808|20198536.0
45870|-3683030.0|26317408.0|0.0|18375997.0|-16220694.0|10265598.0|22.75759|-41.4352|20198926.0
45900|-3798092.0|26301495.0|0.0|18414648.0|-16230587.0|10181499.0|22.56052|-41.39281|20199316.0
45930|-3913082.0|26285080.0|0.0|18452993.0|-16240417.0|10097204.0|22.36329|-41.3509|20199705.0
45960|-4027997.0|26268162.0|0.0|18491030.0|-16250181.0|10012717.0|22.16589|-41.30947|20200095.0
45990|-4142834.0|26250742.0|0.0|18528760.0|-16259878.0|9928039.0|21.96832|-41.26851|20200485.0
46020|-4257593.0|26232820.0|0.0|18566183.0|-16269506.0|9843170.0|21.7706|-41.22801|20200875.0
46050|-4372270.0|26214397.0|0.0|18603297.0|-16279064.0|9758114.0|21.57271|-41.18798|20201265.0
46080|-4486864.0|26195473.0|0.0|18640103.0|-16288551.0|9672871.0|21.37466|-41.14841|20201655.0
46110|-4601372.0|26176049.0|0.0|18676601.0|-16297965.0|9587443.0|21.17647|-41.10928|20202045.0
46140|-4715792.0|26156124.0|0.0|18712790.0|-16307305.0|9501832.0|20.97811|-41.0706|20202435.0
46170|-4830121.0|26135699.0|0.0|18748670.0|-16316569.0|9416039.0|20.77961|-41.03236|20202825.0
46200|-4944359.0|26114775.0|0.0|18784242.0|-16325755.0|9330067.0|20.58095|-40.99455|20203215.0
46230|-5058502.0|26093352.0|0.0|18819505.0|-16334863.0|9243916.0|20.38215|-40.95717|20203605.0
46260|-5172548.0|26071431.0|0.0|18854458.0|-16343890.0|9157589.0|20.18321|-40.92021|20203994.0
46290|-5286496.0|26049011.0|0.0|18889103.0|-16352836.0|9071086.0|19.98411|-40.88367|20204384.0
46320|-5400343.0|26026094.0|0.0|18923437.0|-16361698.0|8984411.0|19.78488|-40.84755|20204774.0
46350|-5514086.0|26002680.0|0.0|18957463.0|-16370476.0|8897564.0|19.58551|-40.81183|20205164.0
46380|-5627724.0|25978769.0|0.0|18991179.0|-16379167.0|8810546.0|19.386|-40.77652|20205554.0
46410|-5741255.0|25954362.0|0.0|19024585.0|-16387771.0|8723361.0|19.18636|-40.7416|20205943.0
46440|-5854676.0|25929459.0|0.0|19057681.0|-16396286.0|8636009.0|18.98658|-40.70707|20206333.0
46470|-5967985.0|25904060.0|0.0|19090467.0|-16404711.0|8548492.0|18.78667|-40.67294|20206723.0
46500|-6081180.0|25878168.0|0.0|19122944.0|-16413043.0|8460812.0|18.58663|-40.63918|20207112.0
46530|-6194259.0|25851781.0|0.0|19155111.0|-16421282.0|8372970.0|18.38647|-40.6058|20207502.0
